strategy,F組合,C,CAGR,max_drawdown,win_ratio,持股數,V
PS_qb0of3__ACCRUAL_qb0of3__C11_EPS_DYN_qmax8__v0,PS_qb0of3__ACCRUAL_qb0of3,C11_EPS_DYN_qmax8,0.2799285641774709,-0.6045606073932877,0.5649677872041845,199.18589743589743,v0
REVENUE_qb0of3__VOL_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,REVENUE_qb0of3__VOL_qb2of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.27982933943893396,-0.4954119192494756,0.5064002497658445,126.54545454545455,v0
EV_EBITDA_qb0of3__EPS_qb0of3__C18_FCF_P_DYN_qmax8__v0,EV_EBITDA_qb0of3__EPS_qb0of3,C18_FCF_P_DYN_qmax8,0.2797359737236329,-0.6004671197343309,0.543978102189781,286.80128205128204,v0
VOL_qb2of3__PB_qb0of3__C4_ROE_DYN_qmax8__v1,VOL_qb2of3__PB_qb0of3,C4_ROE_DYN_qmax8,0.27972501087690427,-0.6577285898352161,0.542041142400639,42.19230769230769,v1
PS_qb0of3__CROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,PS_qb0of3__CROIC_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.27971456835068276,-0.659182509570327,0.5597359735973597,20.823333333333334,v1
REVENUE_qb0of3__CROIC_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,REVENUE_qb0of3__CROIC_qb2of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.27970861421025184,-0.38798664303896024,0.5478547854785478,16.983333333333334,v1
REVENUE_qb0of3__MOM_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,REVENUE_qb0of3__MOM_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.27970758597250867,-0.516566214702912,0.5536004882017901,108.79333333333334,v0
EPS_qb0of3__OCF_E_qb2of3__C18_FCF_P_DYN_qmax8__v1,EPS_qb0of3__OCF_E_qb2of3,C18_FCF_P_DYN_qmax8,0.2796842656076135,-0.45842028959531256,0.5308843537414966,25.5,v1
REVENUE_qb0of3__ROE_qb0of3__C11_EPS_DYN_qmax8__v0,REVENUE_qb0of3__ROE_qb0of3,C11_EPS_DYN_qmax8,0.27962097264441566,-0.5226329536409882,0.5191308455361361,280.99038461538464,v0
EPS_qb0of3__DEBTRATIO_qb0of3__C18_FCF_P_DYN_qmax8__v0,EPS_qb0of3__DEBTRATIO_qb0of3,C18_FCF_P_DYN_qmax8,0.27958359357825135,-0.567361567625027,0.5124391938846421,223.30448717948718,v0
P_IC_qb0of3__EPS_qb0of3__C4_ROE_DYN_qmax8__v1,P_IC_qb0of3__EPS_qb0of3,C4_ROE_DYN_qmax8,0.2795534782073772,-0.7143487360981501,0.5613897596656218,32.48397435897436,v1
VOL_qb2of3__PB_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,VOL_qb2of3__PB_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.27952595799961233,-0.7446345112208664,0.5459501557632399,20.01,v1
EV_EBITDA_qb0of3__DEBTRATIO_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,EV_EBITDA_qb0of3__DEBTRATIO_qb2of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.27950575753247375,-0.5829299269486643,0.5536580223487244,66.73666666666666,v0
EV_EBITDA_qb0of3__NETDEBT_EBITDA_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,EV_EBITDA_qb0of3__NETDEBT_EBITDA_qb2of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.2794469260673875,-0.7545521961725057,0.561963190184049,38.1993006993007,v0
VOL_qb2of3__NETDEBT_EBITDA_qb2of3__C11_EPS_DYN_qmax8__v0,VOL_qb2of3__NETDEBT_EBITDA_qb2of3,C11_EPS_DYN_qmax8,0.27940447826427506,-0.6669090846952717,0.5599435825105783,142.7852564102564,v0
REVENUE_qb0of3__CROIC_qb2of3__C18_FCF_P_DYN_qmax8__v1,REVENUE_qb0of3__CROIC_qb2of3,C18_FCF_P_DYN_qmax8,0.2793749073364422,-0.42626123647484737,0.5447154471544715,25.564102564102566,v1
PB_qb0of3__EPS_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,PB_qb0of3__EPS_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.2793369766933753,-0.7482183861068725,0.5476644423260247,16.606666666666666,v1
VOL_qb2of3__EV_S_qb0of3__C18_FCF_P_DYN_qmax8__v1,VOL_qb2of3__EV_S_qb0of3,C18_FCF_P_DYN_qmax8,0.279319289166464,-0.6587714023093107,0.535834963542593,46.76602564102564,v1
VOL_qb2of3__FCF_OI_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,VOL_qb2of3__FCF_OI_qb2of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.2792772227045275,-0.5730201373328004,0.5461697722567288,72.54035087719298,v0
VOL_qb2of3__FCF_OI_qb2of3__C4_ROE_DYN_qmax8__v0,VOL_qb2of3__FCF_OI_qb2of3,C4_ROE_DYN_qmax8,0.27925024929065834,-0.6163596567697502,0.5414624771788219,118.81410256410257,v0
PS_qb0of3__ACCRUAL_qb0of3__C10_EPS_DYN_qmax4__v0,PS_qb0of3__ACCRUAL_qb0of3,C10_EPS_DYN_qmax4,0.27896975241795086,-0.5971705119223933,0.5684774792442963,203.30769230769232,v0
REVENUE_qb0of3__DEBTRATIO_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,REVENUE_qb0of3__DEBTRATIO_qb2of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.2789060879145637,-0.45679979555079153,0.5412198391420912,67.48421052631579,v0
EPS_qb0of3__OCF_E_qb2of3__C10_EPS_DYN_qmax4__v1,EPS_qb0of3__OCF_E_qb2of3,C10_EPS_DYN_qmax4,0.27880707194082377,-0.4636377599476803,0.5297866444998615,25.131410256410255,v1
VOL_qb2of3__FCF_P_qb2of3__C3_ROE_DYN_qmax4__v1,VOL_qb2of3__FCF_P_qb2of3,C3_ROE_DYN_qmax4,0.2787643868235161,-0.6328563474736035,0.547783251231527,35.14102564102564,v1
REVENUE_qb0of3__ROE_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,REVENUE_qb0of3__ROE_qb0of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.27875882288156917,-0.5344243665264994,0.48895805543204385,123.60839160839161,v0
PS_qb0of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,PS_qb0of3__ACCRUAL_qb0of3,C3_ROE_DYN_qmax4,0.27874783199077946,-0.5966865957523526,0.5696756086417336,203.06410256410257,v0
EV_EBITDA_qb0of3__ACCRUAL_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,EV_EBITDA_qb0of3__ACCRUAL_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.2786988160535826,-0.5776303031700856,0.5355644146034411,106.74,v0
VOL_qb2of3__MOM_qb0of3__C3_ROE_DYN_qmax4__v0,VOL_qb2of3__MOM_qb0of3,C3_ROE_DYN_qmax4,0.2785313226002255,-0.6152917001367144,0.5469920669898634,222.11858974358975,v0
P_IC_qb0of3__EPS_qb0of3__C3_ROE_DYN_qmax4__v1,P_IC_qb0of3__EPS_qb0of3,C3_ROE_DYN_qmax4,0.27843499920957027,-0.7009326069389695,0.5644992134242265,33.13782051282051,v1
EPS_qb0of3__OCF_E_qb2of3__C3_ROE_DYN_qmax4__v1,EPS_qb0of3__OCF_E_qb2of3,C3_ROE_DYN_qmax4,0.278351307094894,-0.46947069258952556,0.5319325407796517,25.112179487179485,v1
EPS_qb0of3__OCF_E_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,EPS_qb0of3__OCF_E_qb2of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.2782973559435147,-0.4767314615359064,0.5307462686567164,11.412587412587413,v1
PS_qb0of3__OCF_E_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,PS_qb0of3__OCF_E_qb2of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.27827123308296997,-0.5367425229843443,0.5781763826606876,132.35,v0
REVENUE_qb0of3__ROE_qb0of3__C3_ROE_DYN_qmax4__v0,REVENUE_qb0of3__ROE_qb0of3,C3_ROE_DYN_qmax4,0.2782476186637275,-0.5203075195952436,0.5220843672456575,284.0416666666667,v0
VOL_qb2of3__NETDEBT_EBITDA_qb2of3__C4_ROE_DYN_qmax8__v0,VOL_qb2of3__NETDEBT_EBITDA_qb2of3,C4_ROE_DYN_qmax8,0.27816119164290143,-0.669845315193591,0.5597756818761153,142.52564102564102,v0
REVENUE_qb0of3__ROE_qb0of3__C10_EPS_DYN_qmax4__v0,REVENUE_qb0of3__ROE_qb0of3,C10_EPS_DYN_qmax4,0.2781264112159092,-0.5218834551222762,0.5235264356185175,284.06089743589746,v0
P_IC_qb0of3__REV_G_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,P_IC_qb0of3__REV_G_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.2780910064466118,-0.6073531389456961,0.5780289180654812,90.6993006993007,v0
PS_qb0of3__FCF_OI_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,PS_qb0of3__FCF_OI_qb2of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.2777765593692145,-0.5991038704533995,0.5671867136386513,58.42307692307692,v0
PS_qb0of3__ROE_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,PS_qb0of3__ROE_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.27777443566883186,-0.6716438471091378,0.5712034666141422,63.596666666666664,v0
VOL_qb2of3__MOM_qb0of3__C10_EPS_DYN_qmax4__v0,VOL_qb2of3__MOM_qb0of3,C10_EPS_DYN_qmax4,0.2777582835004848,-0.6155994749486166,0.5471594043022614,222.41666666666666,v0
EV_S_qb0of3__ROE_qb0of3__C17_FCF_P_DYN_qmax4__v0,EV_S_qb0of3__ROE_qb0of3,C17_FCF_P_DYN_qmax4,0.27763867920820084,-0.6733757318117766,0.5801186943620178,169.34935897435898,v0
PS_qb0of3__ROE_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,PS_qb0of3__ROE_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.2775396391260647,-0.6573313902923135,0.5494791666666666,72.83157894736843,v0
VOL_qb2of3__FCF_OI_qb2of3__C3_ROE_DYN_qmax4__v0,VOL_qb2of3__FCF_OI_qb2of3,C3_ROE_DYN_qmax4,0.27732135711716066,-0.6122192364152489,0.5436592449177154,120.4775641025641,v0
EPS_qb0of3__DEBTRATIO_qb0of3__None__v0,EPS_qb0of3__DEBTRATIO_qb0of3,None,0.27707860816161856,-0.5690392744863912,0.5232722143864598,230.58653846153845,v0
VOL_qb2of3__MOM_qb0of3__C4_ROE_DYN_qmax8__v0,VOL_qb2of3__MOM_qb0of3,C4_ROE_DYN_qmax8,0.2770445297461457,-0.6222577393141322,0.54475857166293,219.30128205128204,v0
EV_S_qb0of3__ROE_qb0of3__C10_EPS_DYN_qmax4__v0,EV_S_qb0of3__ROE_qb0of3,C10_EPS_DYN_qmax4,0.2769635765950673,-0.6733342133589549,0.579650565262076,167.93910256410257,v0
VOL_qb2of3__MOM_qb0of3__C11_EPS_DYN_qmax8__v0,VOL_qb2of3__MOM_qb0of3,C11_EPS_DYN_qmax8,0.2769614285406121,-0.618713707282166,0.5450460324419114,219.86858974358975,v0
PS_qb0of3__NETDEBT_EBITDA_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,PS_qb0of3__NETDEBT_EBITDA_qb2of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.27692881396912794,-0.6689930589822758,0.5972967174426089,83.42666666666666,v0
EV_S_qb0of3__ROE_qb0of3__C18_FCF_P_DYN_qmax8__v0,EV_S_qb0of3__ROE_qb0of3,C18_FCF_P_DYN_qmax8,0.2768765851172219,-0.670656219065505,0.5758810572687225,167.0801282051282,v0
P_IC_qb0of3__REV_G_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,P_IC_qb0of3__REV_G_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.2768472668993638,-0.6260254156720814,0.58578309250955,93.45666666666666,v0
EPS_qb0of3__REV_G_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,EPS_qb0of3__REV_G_qb2of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.2768233504277635,-0.5208907878322948,0.5077290836653386,103.52,v0
PS_qb0of3__ACCRUAL_qb0of3__None__v0,PS_qb0of3__ACCRUAL_qb0of3,None,0.27680217839576504,-0.5909841469494985,0.5716277217206586,216.59935897435898,v0
REVENUE_qb0of3__CROIC_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,REVENUE_qb0of3__CROIC_qb2of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.27673453155631345,-0.4091030059729751,0.5524475524475524,56.79370629370629,v0
P_IC_qb0of3__EPS_qb0of3__None__v1,P_IC_qb0of3__EPS_qb0of3,None,0.2766996933132502,-0.7179849158020428,0.5686015831134564,34.291666666666664,v1
EV_S_qb0of3__ROE_qb0of3__C11_EPS_DYN_qmax8__v0,EV_S_qb0of3__ROE_qb0of3,C11_EPS_DYN_qmax8,0.2766058159323712,-0.6754979117194309,0.5749228735125606,164.80769230769232,v0
VOL_qb2of3__None__C14_EPS_DYN_ytdavg_gt_lyavg__v0,VOL_qb2of3__None,C14_EPS_DYN_ytdavg_gt_lyavg,0.27650687967277476,-0.5970927041155369,0.5442754919499105,310.85,v0
P_IC_qb0of3__ACCRUAL_qb0of3__C18_FCF_P_DYN_qmax8__v1,P_IC_qb0of3__ACCRUAL_qb0of3,C18_FCF_P_DYN_qmax8,0.2763894434205474,-0.692663039755987,0.561139896373057,27.240384615384617,v1
EV_S_qb0of3__ROE_qb0of3__C3_ROE_DYN_qmax4__v0,EV_S_qb0of3__ROE_qb0of3,C3_ROE_DYN_qmax4,0.2763316207883004,-0.6750751671655564,0.5801726095843743,167.56730769230768,v0
VOL_qb2of3__NETDEBT_EBITDA_qb2of3__None__v0,VOL_qb2of3__NETDEBT_EBITDA_qb2of3,None,0.2763293666544415,-0.6611604893634716,0.5655948989282322,156.90705128205127,v0
P_IC_qb2of3__PB_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,P_IC_qb2of3__PB_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.27620746970723387,-0.4878806520192377,0.5467625899280576,22.905263157894737,v0
EV_S_qb0of3__ROE_qb0of3__C4_ROE_DYN_qmax8__v0,EV_S_qb0of3__ROE_qb0of3,C4_ROE_DYN_qmax8,0.27613133297542647,-0.677917057549184,0.5746236089897447,164.15384615384616,v0
PS_qb0of3__ACCRUAL_qb0of3__C18_FCF_P_DYN_qmax8__v0,PS_qb0of3__ACCRUAL_qb0of3,C18_FCF_P_DYN_qmax8,0.2760987012631462,-0.5976258080341215,0.5704863973619126,204.40384615384616,v0
PB_qb0of3__FCF_OI_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,PB_qb0of3__FCF_OI_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.27602839021584535,-0.5388746057920926,0.5662864385297846,93.88771929824561,v0
REVENUE_qb0of3__ROE_qb0of3__C17_FCF_P_DYN_qmax4__v0,REVENUE_qb0of3__ROE_qb0of3,C17_FCF_P_DYN_qmax4,0.27584186979950576,-0.5196565452699364,0.5194690265486726,285.2916666666667,v0
EPS_qb0of3__OCF_E_qb2of3__C11_EPS_DYN_qmax8__v1,EPS_qb0of3__OCF_E_qb2of3,C11_EPS_DYN_qmax8,0.2758216641335005,-0.496467586214109,0.5286677908937606,24.48076923076923,v1
P_IC_qb0of3__EPS_qb0of3__C10_EPS_DYN_qmax4__v1,P_IC_qb0of3__EPS_qb0of3,C10_EPS_DYN_qmax4,0.2758178592674936,-0.7004330492410089,0.5638662101659204,33.118589743589745,v1
VOL_qb2of3__FCF_OI_qb2of3__C18_FCF_P_DYN_qmax8__v0,VOL_qb2of3__FCF_OI_qb2of3,C18_FCF_P_DYN_qmax8,0.2757438654888733,-0.6174107325456732,0.5454459022627876,120.98076923076923,v0
REVENUE_qb0of3__ROE_qb0of3__C18_FCF_P_DYN_qmax8__v0,REVENUE_qb0of3__ROE_qb0of3,C18_FCF_P_DYN_qmax8,0.2756379743268389,-0.5232379145082768,0.5156987724268177,282.54487179487177,v0
PS_qb0of3__EV_EBITDA_qb0of3__None__v1,PS_qb0of3__EV_EBITDA_qb0of3,None,0.2755584340833519,-0.5995177644562579,0.5776415645067133,61.82692307692308,v1
P_IC_qb0of3__EV_S_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,P_IC_qb0of3__EV_S_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.27554817567652856,-0.6805433177431335,0.5938140106513724,107.81666666666666,v0
VOL_qb2of3__FCF_P_qb2of3__C4_ROE_DYN_qmax8__v1,VOL_qb2of3__FCF_P_qb2of3,C4_ROE_DYN_qmax8,0.27552082218061913,-0.6442580360494393,0.5464060031595577,34.54807692307692,v1
P_IC_qb0of3__MOM_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,P_IC_qb0of3__MOM_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.2755023312317497,-0.5933185783004058,0.5810188068252584,74.55333333333333,v0
PB_qb0of3__FCF_P_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,PB_qb0of3__FCF_P_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.2752449481494148,-0.5308612334933829,0.5641250365176745,86.63,v0
PS_qb0of3__ACCRUAL_qb0of3__C17_FCF_P_DYN_qmax4__v0,PS_qb0of3__ACCRUAL_qb0of3,C17_FCF_P_DYN_qmax4,0.27509904317045164,-0.5999209307095068,0.5725086358600013,206.47756410256412,v0
P_IC_qb0of3__EPS_qb0of3__C18_FCF_P_DYN_qmax8__v1,P_IC_qb0of3__EPS_qb0of3,C18_FCF_P_DYN_qmax8,0.2750089016513757,-0.7121111863435887,0.558091286307054,33.00320512820513,v1
EV_EBITDA_qb0of3__ACCRUAL_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,EV_EBITDA_qb0of3__ACCRUAL_qb2of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.27500656777984633,-0.5886063222938592,0.5534408494440549,102.6842105263158,v0
EV_S_qb0of3__ROE_qb0of3__None__v0,EV_S_qb0of3__ROE_qb0of3,None,0.27497031735127453,-0.673533691557332,0.589034389915555,173.55769230769232,v0
P_IC_qb0of3__EPS_qb0of3__C17_FCF_P_DYN_qmax4__v1,P_IC_qb0of3__EPS_qb0of3,C17_FCF_P_DYN_qmax4,0.27482947291405657,-0.7112105687209531,0.5625978090766823,33.455128205128204,v1
EPS_qb0of3__FCF_P_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,EPS_qb0of3__FCF_P_qb2of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.2747899213773308,-0.6055110188495503,0.5434326479227864,43.70979020979021,v0
VOL_qb2of3__ROIC_qb0of3__C10_EPS_DYN_qmax4__v0,VOL_qb2of3__ROIC_qb0of3,C10_EPS_DYN_qmax4,0.27477393877608236,-0.6005405849443566,0.5258058833891139,293.2916666666667,v0
P_IC_qb0of3__ACCRUAL_qb0of3__None__v1,P_IC_qb0of3__ACCRUAL_qb0of3,None,0.2747706214390666,-0.6925120579806524,0.5665179742849645,27.974358974358974,v1
P_IC_qb0of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v1,P_IC_qb0of3__EPS_qb0of3,C11_EPS_DYN_qmax8,0.2746226013962878,-0.7128067095479016,0.5605463619648017,32.45192307692308,v1
EV_S_qb0of3__CROIC_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,EV_S_qb0of3__CROIC_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.27454426592981096,-0.6226741546448133,0.5646150073565473,96.15666666666667,v0
VOL_qb2of3__FCF_OI_qb2of3__None__v0,VOL_qb2of3__FCF_OI_qb2of3,None,0.2745422101722146,-0.6029649075662054,0.5436071126164268,130.00320512820514,v0
EV_EBITDA_qb0of3__EPS_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,EV_EBITDA_qb0of3__EPS_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.2744785769451963,-0.5889638708841609,0.5183426138224697,110.31666666666666,v0
P_IC_qb0of3__PS_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,P_IC_qb0of3__PS_qb0of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.274452828047846,-0.6919920675192435,0.589041095890411,130.36713286713288,v0
VOL_qb2of3__ROIC_qb0of3__C11_EPS_DYN_qmax8__v0,VOL_qb2of3__ROIC_qb0of3,C11_EPS_DYN_qmax8,0.2743456633529784,-0.6035523206701985,0.5242383437131796,289.5544871794872,v0
P_IC_qb0of3__EPS_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,P_IC_qb0of3__EPS_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.27432959871509466,-0.7127667422062491,0.5555555555555556,12.017543859649123,v1
REVENUE_qb0of3__ROE_qb0of3__None__v0,REVENUE_qb0of3__ROE_qb0of3,None,0.27432829191003694,-0.5224530249231125,0.537147102526003,290.8397435897436,v0
P_IC_qb0of3__PB_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,P_IC_qb0of3__PB_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.27397716326855903,-0.5808650367672871,0.606403803131991,180.89666666666668,v0
VOL_qb2of3__FCF_OI_qb2of3__C17_FCF_P_DYN_qmax4__v0,VOL_qb2of3__FCF_OI_qb2of3,C17_FCF_P_DYN_qmax4,0.2739277355590204,-0.6176467260269451,0.5464870067372474,121.87179487179488,v0
PB_qb0of3__CROIC_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,PB_qb0of3__CROIC_qb2of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.27387468136666393,-0.6096036048711972,0.5734794106535701,56.2,v0
EV_EBITDA_qb0of3__EV_S_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,EV_EBITDA_qb0of3__EV_S_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.2738703198664558,-0.6222096252305649,0.574,135.66666666666666,v0
EV_S_qb0of3__DEBTRATIO_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,EV_S_qb0of3__DEBTRATIO_qb2of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.2737248962118459,-0.6398413098619118,0.5877069884928431,85.24666666666667,v0
EV_EBITDA_qb0of3__FCF_P_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,EV_EBITDA_qb0of3__FCF_P_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.27368158864341474,-0.5951210988201503,0.5343232716650438,134.93,v0
P_IC_qb0of3__ACCRUAL_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,P_IC_qb0of3__ACCRUAL_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.2735988643277343,-0.7593417222762553,0.5709534368070953,12.103333333333333,v1
VOL_qb2of3__ROIC_qb0of3__C3_ROE_DYN_qmax4__v0,VOL_qb2of3__ROIC_qb0of3,C3_ROE_DYN_qmax4,0.27348984070541293,-0.6012321399847462,0.5256610995128741,292.87820512820514,v0
PS_qb0of3__ACCRUAL_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,PS_qb0of3__ACCRUAL_qb0of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.27309296474315015,-0.6181589638013667,0.5723225030084236,29.412587412587413,v1
VOL_qb2of3__ROIC_qb0of3__C4_ROE_DYN_qmax8__v0,VOL_qb2of3__ROIC_qb0of3,C4_ROE_DYN_qmax8,0.2730848224086895,-0.6061768189598227,0.5222461131326497,288.9647435897436,v0
EV_EBITDA_qb0of3__MOM_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,EV_EBITDA_qb0of3__MOM_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.2730144896842728,-0.6181797534197939,0.5462654381493824,97.25964912280702,v0
P_IC_qb0of3__OCF_E_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,P_IC_qb0of3__OCF_E_qb2of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.2729950351234549,-0.6496935596685263,0.5758477096966091,81.44333333333333,v0
EV_S_qb0of3__CROIC_qb0of3__C11_EPS_DYN_qmax8__v0,EV_S_qb0of3__CROIC_qb0of3,C11_EPS_DYN_qmax8,0.2729438400729107,-0.619008578076718,0.5716973735789886,173.32692307692307,v0
P_IC_qb0of3__EPS_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,P_IC_qb0of3__EPS_qb0of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.27287915894521264,-0.7320322334724279,0.5631447883315546,75.61888111888112,v0
EV_S_qb0of3__ROE_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,EV_S_qb0of3__ROE_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.2728750244434657,-0.5998131239135833,0.5483028720626631,14.2,v1
PB_qb0of3__FCF_OI_qb0of3__None__v0,PB_qb0of3__FCF_OI_qb0of3,None,0.27285677681520504,-0.569060024373671,0.5813796593017372,201.26923076923077,v0
EV_EBITDA_qb0of3__None__C14_EPS_DYN_ytdavg_gt_lyavg__v0,EV_EBITDA_qb0of3__None,C14_EPS_DYN_ytdavg_gt_lyavg,0.2727710180475824,-0.5654996882129097,0.5608940744625066,307.3566666666667,v0
PB_qb0of3__ACCRUAL_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,PB_qb0of3__ACCRUAL_qb0of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.27264290809628045,-0.6797355424471742,0.5742574257425742,20.44055944055944,v1
VOL_qb2of3__MOM_qb0of3__C17_FCF_P_DYN_qmax4__v0,VOL_qb2of3__MOM_qb0of3,C17_FCF_P_DYN_qmax4,0.27263338630090717,-0.6167201689529621,0.5464275862068966,222.3846153846154,v0
PB_qb0of3__ROIC_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,PB_qb0of3__ROIC_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.2726254575316831,-0.5461721093059039,0.5663787587971849,96.21678321678321,v0
EV_S_qb0of3__CROIC_qb0of3__C4_ROE_DYN_qmax8__v0,EV_S_qb0of3__CROIC_qb0of3,C4_ROE_DYN_qmax8,0.272493008693504,-0.6193613213423804,0.5714397434894815,172.92628205128204,v0
EV_EBITDA_qb0of3__EV_S_qb0of3__C19_FCF_P_DYN_yoy__v0,EV_EBITDA_qb0of3__EV_S_qb0of3,C19_FCF_P_DYN_yoy,0.2724697941362395,-0.5503836688913109,0.567027758970887,10.0578231292517,v0
VOL_qb2of3__ROIC_qb0of3__None__v0,VOL_qb2of3__ROIC_qb0of3,None,0.2723649124104064,-0.5983791197172628,0.5279577855952602,314.91987179487177,v0
